frametime,GoldStandardValence,GoldStandardArousal
80.16,0.425079,0.231798
80.2,0.421746,0.236798
80.24,0.421746,0.241798
80.28,0.418413,0.248464
80.32,0.420079,0.250131
80.36,0.418413,0.251798
80.4,0.421746,0.253464
80.44,0.428413,0.253464
80.48,0.428413,0.253464
80.52,0.426746,0.253464
80.56,0.426746,0.253464
80.6,0.425079,0.253464
80.64,0.421746,0.253464
80.68,0.420079,0.250131
80.72,0.416746,0.248464
80.76,0.416746,0.248464
80.8,0.413413,0.248464
80.84,0.411746,0.248464
80.88,0.406746,0.255131
80.92,0.406746,0.261798
80.96,0.406746,0.265131
81.0,0.398413,0.270131
81.04,0.395079,0.273464
81.08,0.391746,0.281798
81.12,0.386746,0.288464
81.16,0.381746,0.300131
81.2,0.378413,0.305131
81.24,0.375079,0.305131
81.28,0.366746,0.308464
81.32,0.365079,0.313464
81.36,0.365079,0.316798
81.4,0.360079,0.320131
81.44,0.356746,0.323464
81.48,0.353413,0.323464
81.52,0.353413,0.323464
81.56,0.346746,0.325131
81.6,0.343413,0.326798
81.64,0.341746,0.326798
81.68,0.336746,0.326798
81.72,0.333413,0.325131
81.76,0.330079,0.320131
81.8,0.325079,0.315131
81.84,0.321746,0.301798
81.88,0.313413,0.295131
81.92,0.306746,0.291798
81.96,0.298413,0.290131
82.0,0.276746,0.286798
82.04,0.268413,0.280131
82.08,0.265079,0.276798
82.12,0.263413,0.273464
82.16,0.260079,0.271798
82.2,0.255079,0.268464
82.24,0.251746,0.266798
82.28,0.251746,0.258464
82.32,0.246746,0.253464
82.36,0.240079,0.250131
82.4,0.233413,0.246798
82.44,0.228413,0.245131
82.48,0.226746,0.243464
82.52,0.225079,0.238464
82.56,0.220079,0.236798
82.6,0.215079,0.235131
82.64,0.205079,0.233464
82.68,0.201746,0.231798
82.72,0.198413,0.230131
82.76,0.193413,0.228464
82.8,0.186746,0.226798
82.84,0.186746,0.223464
82.88,0.181746,0.221798
82.92,0.175079,0.221798
82.96,0.170079,0.220131
83.0,0.165079,0.218464
83.04,0.163413,0.216798
83.08,0.165079,0.211798
83.12,0.165079,0.205131
83.16,0.161746,0.203464
83.2,0.160079,0.201798
83.24,0.160079,0.200131
83.28,0.165079,0.195131
83.32,0.168413,0.190131
83.36,0.170079,0.186798
83.4,0.170079,0.185131
83.44,0.168413,0.185131
83.48,0.165079,0.183464
83.52,0.165079,0.180131
83.56,0.163413,0.176798
83.6,0.161746,0.173464
83.64,0.161746,0.171798
83.68,0.160079,0.171798
83.72,0.158413,0.171798
83.76,0.155079,0.171798
83.8,0.146746,0.171798
83.84,0.141746,0.173464
83.88,0.136746,0.175131
83.92,0.135079,0.176798
83.96,0.133413,0.178464
84.0,0.131746,0.181798
84.04,0.128413,0.181798
84.08,0.126746,0.180131
84.12,0.126746,0.178464
84.16,0.126746,0.180131
84.2,0.123413,0.178464
84.24,0.120079,0.178464
84.28,0.116746,0.176798
84.32,0.115079,0.176798
84.36,0.115079,0.175131
84.4,0.115079,0.176798
84.44,0.115079,0.175131
84.48,0.116746,0.176798
84.52,0.116746,0.178464
84.56,0.116746,0.180131
84.6,0.116746,0.180131
84.64,0.118413,0.186798
84.68,0.118413,0.188464
84.72,0.118413,0.191798
84.76,0.118413,0.196798
84.8,0.120079,0.198464
84.84,0.118413,0.201798
84.88,0.116746,0.201798
84.92,0.115079,0.205131
84.96,0.113413,0.205131
85.0,0.111746,0.206798
85.04,0.110079,0.210131
85.08,0.110079,0.215131
85.12,0.110079,0.216798
85.16,0.110079,0.218464
85.2,0.110079,0.218464
85.24,0.110079,0.218464
85.28,0.111746,0.220131
85.32,0.111746,0.221798
85.36,0.111746,0.220131
85.4,0.111746,0.223464
85.44,0.111746,0.225131
85.48,0.111746,0.225131
85.52,0.111746,0.226798
85.56,0.111746,0.226798
85.6,0.111746,0.226798
85.64,0.113413,0.228464
85.68,0.113413,0.233464
85.72,0.113413,0.240131
85.76,0.111746,0.240131
85.8,0.111746,0.238464
85.84,0.110079,0.238464
85.88,0.105079,0.236798
85.92,0.103413,0.236798
85.96,0.103413,0.236798
86.0,0.103413,0.230131
86.04,0.103413,0.225131
86.08,0.103413,0.221798
86.12,0.103413,0.218464
86.16,0.103413,0.215131
86.2,0.103413,0.215131
86.24,0.103413,0.211798
86.28,0.103413,0.210131
86.32,0.103413,0.208464
86.36,0.103413,0.206798
86.4,0.103413,0.201798
86.44,0.101746,0.200131
86.48,0.103413,0.196798
86.52,0.103413,0.195131
86.56,0.106746,0.195131
86.6,0.105079,0.193464
86.64,0.105079,0.191798
86.68,0.103413,0.193464
86.72,0.101746,0.201798
86.76,0.101746,0.205131
86.8,0.101746,0.205131
86.84,0.101746,0.201798
86.88,0.101746,0.205131
86.92,0.101746,0.203464
86.96,0.101746,0.205131
87.0,0.101746,0.208464
87.04,0.101746,0.211798
87.08,0.101746,0.215131
87.12,0.103413,0.215131
87.16,0.106746,0.215131
87.2,0.108413,0.215131
87.24,0.110079,0.220131
87.28,0.111746,0.220131
87.32,0.115079,0.221798
87.36,0.116746,0.223464
87.4,0.116746,0.226798
87.44,0.116746,0.226798
87.48,0.116746,0.228464
87.52,0.116746,0.228464
87.56,0.116746,0.231798
87.6,0.118413,0.231798
87.64,0.118413,0.231798
87.68,0.120079,0.231798
87.72,0.120079,0.236798
87.76,0.123413,0.235131
87.8,0.125079,0.223464
87.84,0.126746,0.216798
87.88,0.126746,0.215131
87.92,0.126746,0.213464
87.96,0.126746,0.210131
88.0,0.126746,0.206798
88.04,0.126746,0.203464
88.08,0.126746,0.203464
88.12,0.126746,0.198464
88.16,0.126746,0.191798
88.2,0.126746,0.186798
88.24,0.126746,0.188464
88.28,0.126746,0.188464
88.32,0.128413,0.185131
88.36,0.130079,0.183464
88.4,0.130079,0.180131
88.44,0.130079,0.175131
88.48,0.130079,0.170131
88.52,0.130079,0.168464
88.56,0.131746,0.161798
88.6,0.131746,0.158464
88.64,0.131746,0.153464
88.68,0.136746,0.153464
88.72,0.140079,0.150131
88.76,0.141746,0.145131
88.8,0.143413,0.143464
88.84,0.146746,0.141798
88.88,0.146746,0.140131
88.92,0.148413,0.140131
88.96,0.148413,0.138464
89.0,0.148413,0.135131
89.04,0.148413,0.128464
89.08,0.148413,0.130131
89.12,0.148413,0.128464
89.16,0.148413,0.126798
89.2,0.150079,0.126798
89.24,0.155079,0.126798
89.28,0.155079,0.128464
89.32,0.155079,0.121798
89.36,0.158413,0.115131
89.4,0.165079,0.113464
89.44,0.171746,0.113464
89.48,0.176746,0.113464
89.52,0.185079,0.113464
89.56,0.191746,0.113464
89.6,0.198413,0.111798
89.64,0.200079,0.110131
89.68,0.201746,0.111798
89.72,0.201746,0.110131
89.76,0.203413,0.110131
89.8,0.206746,0.108464
89.84,0.210079,0.108464
89.88,0.213413,0.108464
89.92,0.218413,0.108464
89.96,0.221746,0.108464
90.0,0.225079,0.110131
90.04,0.226746,0.110131
90.08,0.226746,0.111798
90.12,0.230079,0.111798
90.16,0.231746,0.111798
90.2,0.231746,0.113464
90.24,0.231746,0.115131
90.28,0.235079,0.120131
90.32,0.236746,0.123464
90.36,0.238413,0.123464
90.4,0.238413,0.125131
90.44,0.238413,0.125131
90.48,0.238413,0.126798
90.52,0.238413,0.128464
90.56,0.238413,0.130131
90.6,0.238413,0.131798
90.64,0.238413,0.136798
90.68,0.238413,0.138464
90.72,0.238413,0.140131
90.76,0.240079,0.140131
90.8,0.240079,0.143464
90.84,0.240079,0.145131
90.88,0.243413,0.146798
90.92,0.245079,0.150131
90.96,0.246746,0.156798
91.0,0.250079,0.156798
91.04,0.255079,0.160131
91.08,0.253413,0.163464
91.12,0.253413,0.166798
91.16,0.253413,0.170131
91.2,0.253413,0.171798
91.24,0.253413,0.173464
91.28,0.253413,0.175131
91.32,0.253413,0.176798
91.36,0.253413,0.180131
91.4,0.253413,0.181798
91.44,0.251746,0.185131
91.48,0.253413,0.190131
91.52,0.251746,0.191798
91.56,0.251746,0.200131
91.6,0.251746,0.206798
91.64,0.248413,0.210131
91.68,0.248413,0.213464
91.72,0.246746,0.218464
91.76,0.246746,0.218464
91.8,0.245079,0.220131
91.84,0.245079,0.221798
91.88,0.245079,0.223464
91.92,0.243413,0.225131
91.96,0.243413,0.226798
92.0,0.243413,0.230131
92.04,0.243413,0.231798
92.08,0.245079,0.231798
92.12,0.245079,0.231798
92.16,0.245079,0.235131
92.2,0.246746,0.240131
92.24,0.246746,0.240131
92.28,0.246746,0.241798
92.32,0.246746,0.241798
92.36,0.243413,0.241798
92.4,0.241746,0.241798
92.44,0.241746,0.243464
92.48,0.241746,0.243464
92.52,0.241746,0.245131
92.56,0.241746,0.246798
92.6,0.241746,0.248464
92.64,0.241746,0.248464
92.68,0.243413,0.250131
92.72,0.243413,0.251798
92.76,0.243413,0.253464
92.8,0.243413,0.253464
92.84,0.243413,0.255131
92.88,0.241746,0.256798
92.92,0.241746,0.265131
92.96,0.238413,0.256798
93.0,0.235079,0.256798
93.04,0.233413,0.258464
93.08,0.233413,0.260131
93.12,0.233413,0.260131
93.16,0.235079,0.261798
93.2,0.235079,0.256798
93.24,0.235079,0.251798
93.28,0.236746,0.245131
93.32,0.236746,0.240131
93.36,0.236746,0.233464
93.4,0.236746,0.230131
93.44,0.236746,0.228464
93.48,0.235079,0.223464
93.52,0.235079,0.218464
93.56,0.233413,0.216798
93.6,0.233413,0.213464
93.64,0.230079,0.203464
93.68,0.230079,0.198464
93.72,0.230079,0.193464
93.76,0.228413,0.190131
93.8,0.228413,0.186798
93.84,0.225079,0.178464
93.88,0.223413,0.176798
93.92,0.223413,0.173464
93.96,0.225079,0.170131
94.0,0.223413,0.166798
94.04,0.223413,0.163464
94.08,0.223413,0.163464
94.12,0.223413,0.163464
94.16,0.221746,0.163464
94.2,0.220079,0.163464
94.24,0.220079,0.166798
94.28,0.218413,0.170131
94.32,0.218413,0.171798
94.36,0.213413,0.176798
94.4,0.210079,0.183464
94.44,0.208413,0.193464
94.48,0.206746,0.201798
94.52,0.205079,0.211798
94.56,0.205079,0.211798
94.6,0.206746,0.216798
94.64,0.210079,0.221798
94.68,0.211746,0.225131
94.72,0.213413,0.230131
94.76,0.213413,0.238464
94.8,0.216746,0.245131
94.84,0.220079,0.251798
94.88,0.221746,0.256798
94.92,0.223413,0.261798
94.96,0.225079,0.261798
95.0,0.228413,0.263464
95.04,0.230079,0.268464
95.08,0.231746,0.271798
95.12,0.235079,0.271798
95.16,0.243413,0.273464
95.2,0.253413,0.276798
95.24,0.261746,0.278464
95.28,0.271746,0.280131
95.32,0.280079,0.281798
95.36,0.285079,0.290131
95.4,0.293413,0.291798
95.44,0.300079,0.293464
95.48,0.303413,0.293464
95.52,0.305079,0.296798
95.56,0.305079,0.298464
95.6,0.306746,0.300131
95.64,0.308413,0.305131
95.68,0.308413,0.308464
95.72,0.311746,0.308464
95.76,0.315079,0.310131
95.8,0.316746,0.311798
95.84,0.320079,0.311798
95.88,0.320079,0.315131
95.92,0.321746,0.315131
95.96,0.326746,0.316798
96.0,0.333413,0.316798
96.04,0.341746,0.316798
96.08,0.351746,0.316798
96.12,0.356746,0.316798
96.16,0.361746,0.311798
96.2,0.365079,0.303464
96.24,0.365079,0.300131
96.28,0.368413,0.300131
96.32,0.373413,0.293464
96.36,0.375079,0.286798
96.4,0.378413,0.283464
96.44,0.383413,0.280131
96.48,0.383413,0.278464
96.52,0.383413,0.273464
96.56,0.383413,0.271798
96.6,0.385079,0.270131
96.64,0.386746,0.268464
96.68,0.390079,0.266798
96.72,0.391746,0.265131
96.76,0.395079,0.265131
96.8,0.396746,0.263464
96.84,0.396746,0.261798
96.88,0.398413,0.261798
96.92,0.400079,0.261798
96.96,0.401746,0.263464
97.0,0.403413,0.275131
97.04,0.408413,0.278464
97.08,0.411746,0.280131
97.12,0.416746,0.281798
97.16,0.421746,0.286798
97.2,0.426746,0.288464
97.24,0.426746,0.291798
97.28,0.433413,0.295131
97.32,0.438413,0.298464
97.36,0.440079,0.300131
97.4,0.446746,0.301798
97.44,0.450079,0.303464
97.48,0.453413,0.311798
97.52,0.460079,0.321798
97.56,0.463413,0.328464
97.6,0.466746,0.328464
97.64,0.473413,0.330131
97.68,0.480079,0.331798
97.72,0.488413,0.333464
97.76,0.501746,0.335131
97.8,0.520079,0.341798
97.84,0.531746,0.353464
97.88,0.546746,0.353464
97.92,0.563413,0.353464
97.96,0.576746,0.355131
98.0,0.593413,0.356798
98.04,0.601746,0.358464
98.08,0.610079,0.361798
98.12,0.613413,0.366798
98.16,0.626746,0.368464
98.2,0.638413,0.373464
98.24,0.640079,0.376798
98.28,0.641746,0.381798
98.32,0.645079,0.383464
98.36,0.650079,0.386798
98.4,0.651746,0.390131
98.44,0.653413,0.393464
98.48,0.658413,0.393464
98.52,0.663413,0.380131
98.56,0.663413,0.378464
98.6,0.670079,0.376798
98.64,0.671746,0.375131
98.68,0.673413,0.375131
98.72,0.673413,0.373464
98.76,0.675079,0.373464
98.8,0.675079,0.373464
98.84,0.678413,0.370131
98.88,0.680079,0.368464
98.92,0.676746,0.366798
98.96,0.675079,0.366798
99.0,0.675079,0.363464
99.04,0.673413,0.360131
99.08,0.671746,0.358464
99.12,0.673413,0.356798
99.16,0.666746,0.355131
99.2,0.665079,0.351798
99.24,0.665079,0.348464
99.28,0.665079,0.345131
99.32,0.665079,0.341798
99.36,0.665079,0.331798
99.4,0.663413,0.325131
99.44,0.660079,0.321798
99.48,0.656746,0.318464
99.52,0.648413,0.311798
99.56,0.646746,0.306798
99.6,0.640079,0.303464
99.64,0.635079,0.300131
99.68,0.633413,0.296798
99.72,0.628413,0.293464
99.76,0.626746,0.285131
99.8,0.626746,0.276798
99.84,0.625079,0.273464
99.88,0.621746,0.263464
99.92,0.620079,0.256798
99.96,0.615079,0.248464
100.0,0.6117459,0.2417976
100.04,0.6100792,0.2384642
100.08,0.6084126,0.2351309
100.12,0.6034126,0.2284642
100.16,0.6000792,0.2251309
100.2,0.6000792,0.2217976
100.24,0.5967459,0.2217976
100.28,0.5950792,0.2201309
100.32,0.5950792,0.2167976
100.36,0.5934126,0.2084642
100.4,0.5867459,0.2051309
100.44,0.5834126,0.2017976
100.48,0.5800792,0.2017976
100.52,0.5767459,0.2001309
100.56,0.5767459,0.1967976
100.6,0.5700792,0.1884642
100.64,0.5650792,0.1867976
100.68,0.5584126,0.1851309
100.72,0.5567459,0.1851309
100.76,0.5550792,0.1834642
100.8,0.5517459,0.1817976
100.84,0.5434126,0.1817976
100.88,0.5384126,0.1767976
100.92,0.5350792,0.1701309
100.96,0.5317459,0.1717976
101.0,0.5300792,0.1684642
101.04,0.5284126,0.1684642
101.08,0.5284126,0.1667976
101.12,0.5267459,0.1634642
101.16,0.5284126,0.1634642
101.2,0.5250792,0.1601309
101.24,0.5217459,0.1551309
101.28,0.5217459,0.1517976
101.32,0.5184126,0.1451309
101.36,0.5150792,0.1417976
101.4,0.5117459,0.1417976
101.44,0.5117459,0.1401309
101.48,0.5084126,0.1401309
101.52,0.5000792,0.1401309
101.56,0.4934126,0.1417976
101.6,0.4884126,0.1417976
101.64,0.4867459,0.1417976
101.68,0.4867459,0.1417976
101.72,0.4850792,0.1434642
101.76,0.4800792,0.1484642
101.8,0.4750792,0.1501309
101.84,0.4667459,0.1501309
101.88,0.4617459,0.1534642
101.92,0.4600792,0.1567976
101.96,0.4550792,0.1601309
102.0,0.4550792,0.1617976
102.04,0.4500792,0.1634642
102.08,0.4484126,0.1634642
102.12,0.4450792,0.1667976
102.16,0.4434126,0.1701309
102.2,0.4434126,0.1717976
102.24,0.4400792,0.1734642
102.28,0.4350792,0.1784642
102.32,0.4334126,0.1834642
102.36,0.4300792,0.1917976
102.4,0.4300792,0.1951309
102.44,0.4300792,0.2001309
102.48,0.4267459,0.2034642
102.52,0.4267459,0.2084642
102.56,0.4234126,0.2134642
102.6,0.4217459,0.2167976
102.64,0.4200792,0.2167976
102.68,0.4200792,0.2167976
102.72,0.4150792,0.2184642
102.76,0.4184126,0.2234642
102.8,0.4184126,0.2234642
102.84,0.4184126,0.2251309
102.88,0.4167459,0.2267976
102.92,0.4150792,0.2284642
102.96,0.4134126,0.2284642
103.0,0.4100792,0.2317976
103.04,0.4050792,0.2367976
103.08,0.4034126,0.2367976
103.12,0.4017459,0.2401309
103.16,0.3967459,0.2401309
103.2,0.3917459,0.2417976
103.24,0.3884126,0.2434642
103.28,0.3817459,0.2434642
103.32,0.3767459,0.2467976
103.36,0.3734126,0.2484642
103.4,0.3667459,0.2484642
103.44,0.3617459,0.2517976
103.48,0.3534126,0.2534642
103.52,0.3467459,0.2534642
103.56,0.3450792,0.2584642
103.6,0.3400792,0.2617976
103.64,0.3350792,0.2601309
103.68,0.3334126,0.2617976
103.72,0.3334126,0.2617976
103.76,0.3317459,0.2634642
103.8,0.3317459,0.2634642
103.84,0.3300792,0.2634642
103.88,0.3300792,0.2634642
103.92,0.3300792,0.2617976
103.96,0.3284126,0.2617976
104.0,0.3267459,0.2584642
104.04,0.3167459,0.2567976
104.08,0.3084126,0.2551309
104.12,0.3034126,0.2517976
104.16,0.3000792,0.2484642
104.2,0.2967459,0.2434642
104.24,0.2934126,0.2367976
104.28,0.2917459,0.2334642
104.32,0.2917459,0.2317976
104.36,0.2900792,0.2284642
104.4,0.2900792,0.2284642
104.44,0.2884126,0.2284642
104.48,0.2884126,0.2234642
104.52,0.2850792,0.2234642
104.56,0.2834126,0.2201309
104.6,0.2817459,0.2184642
104.64,0.2784126,0.2184642
104.68,0.2700792,0.2167976
104.72,0.2700792,0.2151309
104.76,0.2700792,0.2134642
104.8,0.2700792,0.2117976
104.84,0.2684126,0.2117976
104.88,0.2650792,0.2117976
104.92,0.2567459,0.2134642
104.96,0.2484126,0.2134642
105.0,0.2384126,0.2167976
105.04,0.2200792,0.2184642
105.08,0.2084126,0.2184642
105.12,0.2084126,0.2201309
105.16,0.2067459,0.2234642
105.2,0.2034126,0.2251309
105.24,0.1984126,0.2251309
105.28,0.1984126,0.2267976
105.32,0.1934126,0.2284642
105.36,0.1917459,0.2317976
105.4,0.1884126,0.2334642
105.44,0.1884126,0.2367976
105.48,0.1850792,0.2384642
105.52,0.1850792,0.2401309
105.56,0.1817459,0.2417976
105.6,0.1784126,0.2434642
105.64,0.1784126,0.2434642
105.68,0.1767459,0.2451309
105.72,0.1734126,0.2467976
105.76,0.1717459,0.2484642
105.8,0.1617459,0.2501309
105.84,0.1600792,0.2517976
105.88,0.1600792,0.2484642
105.92,0.1550792,0.2467976
105.96,0.1517459,0.2467976
106.0,0.1500792,0.2467976
106.04,0.1484126,0.2451309
106.08,0.1400792,0.2451309
106.12,0.1334126,0.2434642
106.16,0.1284126,0.2451309
106.2,0.1267459,0.2451309
106.24,0.1234126,0.2467976
106.28,0.1217459,0.2484642
106.32,0.1117459,0.2501309
106.36,0.1067459,0.2501309
106.4,0.1000792,0.2517976
106.44,0.08841258,0.2517976
106.48,0.08341258,0.2501309
106.52,0.08174591,0.2534642
106.56,0.08007924,0.2534642
106.6,0.08007924,0.2567976
106.64,0.07841258,0.2551309
106.68,0.08007924,0.2684642
106.72,0.07841258,0.2784642
106.76,0.07841258,0.2784642
106.8,0.07841258,0.2801309
106.84,0.07507924,0.2817976
106.88,0.07341258,0.2834642
106.92,0.07341258,0.2767976
106.96,0.07007924,0.2734642
107.0,0.06674591,0.2701309
107.04,0.06341258,0.2701309
107.08,0.06174591,0.2667976
107.12,0.06341258,0.2651309
107.16,0.06174591,0.2584642
107.2,0.06341258,0.2534642
107.24,0.06174591,0.2501309
107.28,0.06174591,0.2467976
107.32,0.06341258,0.2417976
107.36,0.06674591,0.2417976
107.4,0.06674591,0.2351309
107.44,0.06841258,0.2317976
107.48,0.07007924,0.2284642
107.52,0.07174591,0.2284642
107.56,0.07674591,0.2251309
107.6,0.08174591,0.2217976
107.64,0.08507924,0.2184642
107.68,0.08841258,0.2117976
107.72,0.09174591,0.2084642
107.76,0.09507924,0.2034642
107.8,0.09507924,0.2017976
107.84,0.1000792,0.1967976
107.88,0.1000792,0.1901309
107.92,0.1000792,0.1884642
107.96,0.1000792,0.1884642
108.0,0.1000792,0.1867976
108.04,0.1017459,0.1851309
108.08,0.1000792,0.1834642
108.12,0.1000792,0.1817976
108.16,0.1000792,0.1767976
108.2,0.09841258,0.1717976
108.24,0.09841258,0.1717976
108.28,0.09507924,0.1767976
108.32,0.09341258,0.1734642
108.36,0.09174591,0.1751309
108.4,0.09174591,0.1867976
108.44,0.09507924,0.1901309
108.48,0.09674591,0.1934642
108.52,0.1000792,0.1934642
108.56,0.1000792,0.1917976
108.6,0.1017459,0.1934642
108.64,0.1034126,0.1951309
108.68,0.1050792,0.1967976
108.72,0.1084126,0.1984642
108.76,0.1084126,0.2001309
108.8,0.1100792,0.2017976
108.84,0.1117459,0.2017976
108.88,0.1100792,0.2034642
108.92,0.1117459,0.2034642
108.96,0.1100792,0.2051309
109.0,0.1117459,0.2051309
109.04,0.1067459,0.2134642
109.08,0.1067459,0.2134642
109.12,0.1067459,0.2151309
109.16,0.1084126,0.2167976
109.2,0.1100792,0.2217976
109.24,0.1100792,0.2284642
109.28,0.1084126,0.2351309
109.32,0.1100792,0.2384642
109.36,0.1084126,0.2401309
109.4,0.1067459,0.2384642
109.44,0.1050792,0.2384642
109.48,0.1050792,0.2384642
109.52,0.1034126,0.2384642
109.56,0.1017459,0.2284642
109.6,0.1017459,0.2251309
109.64,0.1034126,0.2234642
109.68,0.1034126,0.2201309
109.72,0.1017459,0.2184642
109.76,0.1034126,0.2151309
109.8,0.1017459,0.2101309
109.84,0.1050792,0.2001309
109.88,0.1067459,0.1984642
109.92,0.1067459,0.1951309
109.96,0.1067459,0.1934642
110.0,0.1067459,0.1917976
110.04,0.1067459,0.1901309
110.08,0.1050792,0.1901309
110.12,0.1050792,0.1867976
110.16,0.1034126,0.1867976
110.2,0.1034126,0.1834642
110.24,0.1034126,0.1834642
110.28,0.1050792,0.1834642
110.32,0.1050792,0.1801309
110.36,0.1050792,0.1801309
110.4,0.1067459,0.1801309
110.44,0.1084126,0.1801309
110.48,0.1117459,0.1817976
110.52,0.1117459,0.1817976
110.56,0.1117459,0.1784642
110.6,0.1134126,0.1867976
110.64,0.1117459,0.1901309
110.68,0.1117459,0.1934642
110.72,0.1117459,0.2017976
110.76,0.1117459,0.2101309
110.8,0.1117459,0.2134642
110.84,0.1117459,0.2134642
110.88,0.1100792,0.2117976
110.92,0.1100792,0.2134642
110.96,0.1067459,0.2134642
111.0,0.1067459,0.2151309
111.04,0.1067459,0.2184642
111.08,0.1050792,0.2184642
111.12,0.1034126,0.2184642
111.16,0.1017459,0.2167976
111.2,0.1017459,0.2117976
111.24,0.1000792,0.2134642
111.28,0.1000792,0.2101309
111.32,0.1000792,0.2101309
111.36,0.09841258,0.2084642
111.4,0.1000792,0.2034642
111.44,0.1000792,0.2034642
111.48,0.1000792,0.2051309
111.52,0.09674591,0.2017976
111.56,0.09341258,0.2017976
111.6,0.09341258,0.2034642
111.64,0.09007924,0.2067976
111.68,0.08674591,0.2084642
111.72,0.08341258,0.2084642
111.76,0.08174591,0.2067976
111.8,0.08007924,0.2067976
111.84,0.08341258,0.1984642
111.88,0.08674591,0.1951309
111.92,0.08841258,0.1917976
111.96,0.09174591,0.1884642
112.0,0.09174591,0.1867976
112.04,0.09341258,0.1801309
112.08,0.09341258,0.1717976
112.12,0.09507924,0.1634642
112.16,0.1000792,0.1534642
112.2,0.1050792,0.1484642
112.24,0.1067459,0.1401309
112.28,0.1067459,0.1334642
112.32,0.1084126,0.1267976
112.36,0.1100792,0.1234642
112.4,0.1117459,0.1184642
112.44,0.1134126,0.1117976
112.48,0.1134126,0.1067976
112.52,0.1150792,0.1001309
112.56,0.1150792,0.09346423
112.6,0.1167459,0.08679756
112.64,0.1200792,0.08179756
112.68,0.1217459,0.07513089
112.72,0.1250792,0.07179756
112.76,0.1317459,0.07013089
112.8,0.1367459,0.06513089
112.84,0.1417459,0.06013089
112.88,0.1467459,0.05179756
112.92,0.1467459,0.04513089
112.96,0.1467459,0.03846423
113.0,0.1484126,0.03346423
113.04,0.1500792,0.02846423
113.08,0.1534126,0.02346423
113.12,0.1550792,0.02346423
113.16,0.1550792,0.02179756
113.2,0.1550792,0.01679756
113.24,0.1584126,0.01346423
113.28,0.1584126,0.01346423
113.32,0.1584126,0.005130893
113.36,0.1617459,-0.001535774
113.4,0.1650792,-0.009869107
113.44,0.1700792,-0.01320244
113.48,0.1717459,-0.01653577
113.52,0.1750792,-0.02153577
113.56,0.1750792,-0.02486911
113.6,0.1750792,-0.03153577
113.64,0.1750792,-0.03653577
113.68,0.1750792,-0.04153577
113.72,0.1750792,-0.04320244
113.76,0.1767459,-0.04653577
113.8,0.1767459,-0.04820244
113.84,0.1767459,-0.04820244
113.88,0.1767459,-0.04820244
113.92,0.1767459,-0.04486911
113.96,0.1767459,-0.04653577
114.0,0.1767459,-0.04653577
114.04,0.1750792,-0.04986911
114.08,0.1734126,-0.04820244
114.12,0.1734126,-0.04653577
114.16,0.1717459,-0.04653577
114.2,0.1717459,-0.04653577
114.24,0.1717459,-0.04653577
114.28,0.1700792,-0.04653577
114.32,0.1684126,-0.04820244
114.36,0.1684126,-0.04986911
114.4,0.1667459,-0.04820244
114.44,0.1667459,-0.04986911
114.48,0.1667459,-0.05153577
114.52,0.1667459,-0.05320244
114.56,0.1667459,-0.05486911
114.6,0.1684126,-0.05820244
114.64,0.1700792,-0.06153577
114.68,0.1717459,-0.06986911
114.72,0.1717459,-0.08153577
114.76,0.1717459,-0.08653577
114.8,0.1684126,-0.09320244
114.84,0.1700792,-0.09486911
114.88,0.1700792,-0.09986911
114.92,0.1734126,-0.1032024
114.96,0.1734126,-0.1032024
115.0,0.1767459,-0.1032024
115.04,0.1817459,-0.1065358
115.08,0.1817459,-0.1082024
115.12,0.1817459,-0.1098691
115.16,0.1834126,-0.1098691
115.2,0.1834126,-0.1115358
115.24,0.1850792,-0.1115358
115.28,0.1850792,-0.1148691
115.32,0.1850792,-0.1198691
115.36,0.1867459,-0.1248691
115.4,0.1867459,-0.1282024
115.44,0.1867459,-0.1332024
115.48,0.1867459,-0.1382024
115.52,0.1867459,-0.1515358
115.56,0.1884126,-0.1615358
115.6,0.1884126,-0.1632024
115.64,0.1900792,-0.1598691
115.68,0.1917459,-0.1582024
115.72,0.1934126,-0.1598691
115.76,0.1934126,-0.1698691
115.8,0.2017459,-0.1748691
115.84,0.2034126,-0.1765358
115.88,0.2050792,-0.1765358
115.92,0.2067459,-0.1782024
115.96,0.2067459,-0.1798691
116.0,0.2067459,-0.1832024
116.04,0.2067459,-0.1915358
116.08,0.2050792,-0.1982024
116.12,0.2034126,-0.1982024
116.16,0.2034126,-0.1982024
116.2,0.2050792,-0.1965358
116.24,0.2050792,-0.1948691
116.28,0.2050792,-0.1948691
116.32,0.2034126,-0.1965358
116.36,0.2034126,-0.1965358
116.4,0.2017459,-0.1948691
116.44,0.2017459,-0.1948691
116.48,0.2017459,-0.1915358
116.52,0.2017459,-0.1915358
116.56,0.2034126,-0.1898691
116.6,0.2034126,-0.1865358
116.64,0.2034126,-0.1848691
116.68,0.2034126,-0.1865358
116.72,0.2034126,-0.1848691
116.76,0.2034126,-0.1798691
116.8,0.2034126,-0.1798691
116.84,0.2017459,-0.1798691
116.88,0.2017459,-0.1782024
116.92,0.2017459,-0.1782024
116.96,0.2017459,-0.1765358
117.0,0.2000792,-0.1765358
117.04,0.1967459,-0.1765358
117.08,0.1984126,-0.1782024
117.12,0.1967459,-0.1815358
117.16,0.1950792,-0.1848691
117.2,0.1950792,-0.1898691
117.24,0.1934126,-0.1932024
117.28,0.1934126,-0.1965358
